author_type,district,floor,price,rooms_count,total_meters,year_of_construction
2.0,2.5,8.0,4200000.0,1.0,45.4,1994
2.0,3.7,6.0,4200000.0,1.0,42.0,2022
2.0,3.3,3.0,4200000.0,1.0,46.5,2015
2.0,3.7,7.0,4200000.0,1.0,32.0,1987
2.0,3.7,3.0,4200000.0,1.0,31.0,1964
2.0,2.9,17.0,4200000.0,1.0,36.9,2019
2.0,3.3,7.0,4200000.0,1.0,37.3,1996
2.0,2.9,4.0,4200000.0,1.0,29.8,2001
2.0,3.7,13.0,4200000.0,1.0,23.9,2014
2.0,2.9,12.0,4200000.0,1.0,37.7,2025
2.0,3.3,7.0,4200000.0,1.0,37.8,1997
2.0,2.9,1.0,4200000.0,1.0,43.0,2015
2.0,2.9,2.0,4200000.0,1.0,30.9,1966
2.0,2.9,4.0,4200000.0,1.0,31.9,2024
2.0,3.3,1.0,4200000.0,1.0,36.1,2026
2.0,2.5,2.0,4200000.0,1.0,32.2,1961
2.0,3.7,8.0,4200000.0,1.0,45.0,2023
2.0,2.9,10.0,4200000.0,1.0,32.0,2015
2.0,4.2,8.0,4200000.0,1.0,36.3,2000
2.0,3.4,2.0,4200000.0,1.0,28.7,2019
2.0,3.3,5.0,4200000.0,1.0,30.5,2023
2.0,3.7,4.0,4200000.0,1.0,35.0,2014
2.0,2.5,9.0,4200000.0,1.0,32.9,2011
2.0,4.2,2.0,4200000.0,1.0,37.0,1994
2.0,2.5,1.0,4200000.0,1.0,38.1,2020
2.0,4.0,4.0,4200000.0,1.0,33.0,2022
2.0,3.3,4.0,4200000.0,1.0,29.0,1959
2.0,3.7,3.0,4250000.0,1.0,31.2,1968
2.0,2.5,10.0,4280000.0,1.0,42.4,2011
2.0,2.9,14.0,4250000.0,1.0,26.1,2013
2.0,2.5,9.0,4250000.0,1.0,29.1,2016
2.0,2.9,8.0,4250000.0,1.0,36.0,2025
2.0,2.5,7.0,4250000.0,1.0,39.8,2023
2.0,2.9,3.0,4250000.0,1.0,37.2,2017
2.0,2.9,6.0,4250000.0,1.0,36.9,2017
2.0,2.9,16.0,4290000.0,1.0,43.7,2016
2.0,2.5,9.0,4280000.0,1.0,49.0,2023
2.0,3.7,3.0,4250000.0,1.0,34.4,1992
2.0,2.5,1.0,4250000.0,1.0,36.7,2009
2.0,3.7,2.0,4250000.0,1.0,45.0,2023
2.0,2.9,6.0,4300000.0,1.0,32.5,2018
2.0,3.7,10.0,4300000.0,1.0,40.0,2023
2.0,2.9,8.0,4300000.0,1.0,34.7,2021
2.0,3.8,1.0,4320000.0,1.0,31.2,1962
2.0,2.5,1.0,4300000.0,1.0,29.4,1971
2.0,3.3,2.0,4300000.0,1.0,31.0,2014
2.0,4.0,1.0,4300000.0,1.0,28.0,1968
2.0,3.3,5.0,4300000.0,1.0,32.4,2023
2.0,2.9,8.0,4345000.0,1.0,40.3,1986
2.0,2.9,2.0,4300000.0,1.0,37.0,2015
2.0,3.7,2.0,4300000.0,1.0,41.0,1991
2.0,3.3,4.0,4300000.0,1.0,33.0,2023
2.0,3.3,3.0,4300000.0,1.0,31.5,2017
2.0,3.7,13.0,4305000.0,1.0,39.7,2024
2.0,3.4,3.0,4300000.0,1.0,39.7,1962
2.0,3.7,2.0,4300000.0,1.0,36.2,2015
2.0,2.5,2.0,4350000.0,1.0,48.0,2020
2.0,3.7,8.0,4350000.0,1.0,42.8,2017
2.0,3.7,2.0,4380000.0,1.0,41.0,2014
2.0,2.9,4.0,4350000.0,1.0,35.9,2012
2.0,2.5,11.0,4350000.0,1.0,32.7,2016
2.0,3.7,2.0,4350000.0,1.0,34.3,2013
2.0,2.9,5.0,4350000.0,1.0,37.6,2014
2.0,4.4,1.0,4395000.0,1.0,44.3,2013
2.0,2.9,1.0,4350000.0,1.0,30.4,2015
2.0,3.3,5.0,4350000.0,1.0,32.0,2025
2.0,4.4,2.0,4350000.0,1.0,34.3,2020
2.0,4.2,4.0,4350000.0,1.0,32.2,1963
2.0,4.0,1.0,4400000.0,1.0,30.9,2022
2.0,2.9,3.0,4440000.0,1.0,30.0,2015
2.0,4.2,3.0,4400000.0,1.0,30.0,1967
2.0,4.4,7.0,4400000.0,1.0,27.4,2016
2.0,2.9,7.0,4400000.0,1.0,38.0,1987
2.0,4.0,2.0,4400000.0,1.0,37.7,2004
2.0,2.9,9.0,4400000.0,1.0,32.4,1981
2.0,3.7,13.0,4400000.0,1.0,40.3,2014
2.0,2.9,8.0,4400000.0,1.0,37.0,2018
2.0,2.5,5.0,4430000.0,1.0,30.2,2024
2.0,3.7,17.0,4400000.0,1.0,32.6,2020
2.0,3.4,5.0,4400000.0,1.0,40.4,1998
2.0,2.9,18.0,4400000.0,1.0,36.4,2015
2.0,3.7,5.0,4400000.0,1.0,41.0,2024
2.0,2.9,3.0,4400000.0,1.0,33.3,2014
2.0,3.7,15.0,4400000.0,1.0,47.2,2011
2.0,2.9,2.0,4400000.0,1.0,31.0,1979
2.0,3.3,1.0,4490000.0,1.0,27.7,2017
2.0,2.9,6.0,4450000.0,1.0,38.0,2013
2.0,2.5,3.0,4490000.0,1.0,42.4,2012
2.0,2.9,6.0,4450000.0,1.0,34.9,2025
2.0,2.9,8.0,4450000.0,1.0,34.9,2025
2.0,2.9,4.0,4450000.0,1.0,35.8,2011
2.0,2.9,2.0,4450000.0,1.0,31.7,1962
2.0,2.9,8.0,4490000.0,1.0,34.1,2015
2.0,3.7,10.0,4450000.0,1.0,41.0,2010
2.0,3.3,5.0,4490000.0,1.0,31.5,1977
2.0,2.5,5.0,4450000.0,1.0,30.2,1966
2.0,3.3,2.0,4463000.0,1.0,34.5,2024
2.0,3.7,22.0,4490000.0,1.0,41.5,2024
2.0,4.0,3.0,4500000.0,1.0,21.0,2022
2.0,4.2,4.0,4500000.0,1.0,31.7,1957
2.0,2.9,12.0,4500000.0,1.0,35.0,2016
2.0,4.0,9.0,4500000.0,1.0,25.42,2026
2.0,2.9,4.0,4500000.0,1.0,34.3,2002
2.0,4.2,4.0,4500000.0,1.0,32.0,1961
2.0,3.4,6.0,4500000.0,1.0,33.6,1967
2.0,3.9,4.0,4500000.0,1.0,26.0,2016
2.0,2.5,7.0,4500000.0,1.0,37.5,2012
2.0,3.4,9.0,4500000.0,1.0,37.6,2014
2.0,4.0,1.0,4500000.0,1.0,29.5,1969
2.0,3.7,12.0,4500000.0,1.0,35.0,2017
2.0,3.4,2.0,4500000.0,1.0,31.0,1988
2.0,3.3,4.0,4500000.0,1.0,40.0,2024
2.0,3.7,1.0,4500000.0,1.0,41.0,2008
2.0,2.9,5.0,4500000.0,1.0,40.1,2024
2.0,2.5,8.0,4530000.0,1.0,42.5,2011
2.0,2.9,6.0,4500000.0,1.0,32.4,1982
2.0,2.5,4.0,4500000.0,1.0,34.0,2024
2.0,4.0,9.0,4500000.0,1.0,29.8,1987
2.0,3.7,7.0,4500000.0,1.0,37.5,2016
2.0,3.7,6.0,4500000.0,1.0,35.5,2017
2.0,3.7,6.0,4500000.0,1.0,40.6,2018
2.0,2.9,10.0,4500000.0,1.0,35.2,2022
2.0,4.2,3.0,4500000.0,1.0,39.0,1994
2.0,4.2,5.0,4500000.0,1.0,34.0,1979
2.0,2.9,10.0,4500000.0,1.0,40.0,2015
2.0,3.9,8.0,4500000.0,1.0,31.0,2002
2.0,2.9,4.0,4500000.0,1.0,30.8,1963
2.0,2.9,4.0,4500000.0,1.0,36.89,2015
2.0,4.2,4.0,4500000.0,1.0,37.1,1990
2.0,2.9,9.0,4500000.0,1.0,36.0,2016
2.0,3.7,16.0,4500000.0,1.0,47.0,2017
2.0,2.9,1.0,4500000.0,1.0,30.5,2015
2.0,2.5,7.0,4550000.0,1.0,40.0,2017
2.0,2.9,15.0,4550000.0,1.0,23.1,2004
2.0,3.3,3.0,4590000.0,1.0,38.8,2007
2.0,3.3,17.0,4570000.0,1.0,34.7,2014
2.0,2.9,7.0,4550000.0,1.0,42.1,2024
2.0,2.9,13.0,4550000.0,1.0,36.8,2019
2.0,3.3,16.0,4580000.0,1.0,46.4,2023
2.0,3.8,1.0,4570000.0,1.0,32.0,1960
2.0,4.0,4.0,4550000.0,1.0,35.4,2014
2.0,2.5,13.0,4590000.0,1.0,41.85,2014
2.0,2.9,3.0,4550000.0,1.0,36.3,2019
2.0,2.5,6.0,4560000.0,1.0,48.1,2018
2.0,2.5,2.0,4599000.0,1.0,48.94,2025
2.0,3.3,7.0,4550000.0,1.0,35.3,2000
2.0,2.9,7.0,4600000.0,1.0,34.8,2024
2.0,2.9,13.0,4620000.0,1.0,32.4,2019
2.0,2.5,5.0,4600000.0,1.0,37.8,1995
2.0,4.2,5.0,4600000.0,1.0,41.0,2011
2.0,4.4,7.0,4600000.0,1.0,37.0,2025
2.0,3.3,7.0,4649000.0,1.0,31.2,1980
2.0,3.7,12.0,4600000.0,1.0,42.0,2022
2.0,2.5,3.0,4600000.0,1.0,48.2,2024
2.0,2.9,5.0,4600000.0,1.0,37.4,1960
2.0,2.5,9.0,4600000.0,1.0,39.5,2020
2.0,3.7,14.0,4600000.0,1.0,34.2,2023
2.0,4.2,5.0,4600000.0,1.0,30.0,1971
2.0,2.9,5.0,4600000.0,1.0,34.0,2015
2.0,4.2,5.0,4600000.0,1.0,32.88,2025
2.0,3.7,2.0,4600000.0,1.0,42.1,2015
2.0,3.7,12.0,4600000.0,1.0,32.0,2024
2.0,2.5,25.0,4650000.0,1.0,37.0,2020
2.0,2.9,7.0,4690000.0,1.0,35.2,2015
2.0,3.3,10.0,4650000.0,1.0,34.2,2024
2.0,2.9,7.0,4650000.0,1.0,37.2,2015
2.0,3.3,6.0,4650000.0,1.0,32.6,2025
2.0,4.0,5.0,4650000.0,1.0,26.2,2024
2.0,2.9,1.0,4650000.0,1.0,30.9,2015
2.0,3.7,1.0,4650000.0,1.0,37.2,2014
2.0,3.4,9.0,4660000.0,1.0,29.8,1986
2.0,3.7,3.0,4650000.0,1.0,43.2,2017
2.0,2.5,1.0,4650000.0,1.0,58.0,2020
2.0,2.5,5.0,4700000.0,1.0,29.6,2020
2.0,3.7,3.0,4700000.0,1.0,30.7,2017
2.0,3.7,12.0,4700000.0,1.0,39.4,2016
2.0,3.8,2.0,4700000.0,1.0,28.6,1965
2.0,4.0,3.0,4700000.0,1.0,34.5,2022
2.0,2.9,2.0,4700000.0,1.0,26.4,2018
2.0,3.7,13.0,4700000.0,1.0,41.0,2023
2.0,2.5,2.0,4700000.0,1.0,42.0,2020
2.0,4.0,10.0,4700000.0,1.0,22.1,2023
2.0,3.3,1.0,4700000.0,1.0,28.7,2017
2.0,2.9,5.0,4700000.0,1.0,37.1,2012
2.0,2.9,10.0,4700000.0,1.0,36.5,2021
2.0,2.9,3.0,4700000.0,1.0,30.5,1963
2.0,3.4,9.0,4700000.0,1.0,31.8,1969
2.0,4.4,3.0,4700000.0,1.0,32.7,2012
2.0,3.3,5.0,4700000.0,1.0,39.7,2003
2.0,3.8,3.0,4700000.0,1.0,30.3,1966
2.0,2.9,7.0,4700000.0,1.0,40.7,2015
2.0,3.3,6.0,4700000.0,1.0,37.0,2017
2.0,3.7,7.0,4700000.0,1.0,27.8,2024
2.0,2.9,4.0,4735000.0,1.0,36.88,2023
2.0,4.0,4.0,4700000.0,1.0,29.0,1982
2.0,3.3,8.0,4700000.0,1.0,32.0,2017
2.0,3.4,1.0,4700000.0,1.0,34.0,2019
2.0,3.3,1.0,4700000.0,1.0,43.7,1953
2.0,3.7,21.0,4700000.0,1.0,26.0,2017
2.0,2.5,3.0,4750000.0,1.0,24.58,2024
2.0,3.3,4.0,4750000.0,1.0,35.0,1989
2.0,3.7,17.0,4750000.0,1.0,40.0,2014
2.0,2.9,14.0,4750000.0,1.0,39.1,2024
2.0,2.9,9.0,4780000.0,1.0,36.8,2025
2.0,2.9,3.0,4770000.0,1.0,39.4,2018
2.0,4.0,9.0,4799000.0,1.0,38.0,2014
2.0,4.2,5.0,4750000.0,1.0,30.0,1994
2.0,2.9,10.0,4750000.0,1.0,33.4,2014
2.0,4.0,5.0,4800000.0,1.0,33.5,2012
2.0,2.5,3.0,4800000.0,1.0,58.4,2011
2.0,3.3,3.0,4800000.0,1.0,37.73,2012
2.0,2.5,19.0,4800000.0,1.0,34.0,2013
2.0,3.7,6.0,4800000.0,1.0,28.9,1980
2.0,2.5,11.0,4800000.0,1.0,36.8,2012
2.0,3.7,2.0,4800000.0,1.0,38.3,2008
2.0,4.0,5.0,4800000.0,1.0,35.8,2014
2.0,3.9,2.0,4800000.0,1.0,35.4,1987
2.0,3.3,4.0,4800000.0,1.0,31.5,2023
2.0,3.3,9.0,4800000.0,1.0,37.5,2015
2.0,3.7,2.0,4800000.0,1.0,48.3,2023
2.0,3.3,9.0,4800000.0,1.0,41.4,2017
2.0,3.3,6.0,4800000.0,1.0,34.4,2017
2.0,2.9,1.0,4815000.0,1.0,40.81,2015
2.0,3.7,3.0,4800000.0,1.0,40.8,1988
2.0,2.5,4.0,4800000.0,1.0,49.0,2024
2.0,4.4,6.0,4800000.0,1.0,32.7,2017
2.0,2.5,14.0,4800000.0,1.0,48.9,2026
2.0,2.9,8.0,4800000.0,1.0,37.0,2015
2.0,3.4,1.0,4859000.0,1.0,29.3,1975
2.0,3.3,8.0,4850000.0,1.0,36.9,2017
2.0,2.5,11.0,4890000.0,1.0,24.0,2024
2.0,2.5,9.0,4850000.0,1.0,34.9,2018
2.0,2.5,12.0,4900000.0,1.0,49.0,2022
2.0,2.5,7.0,4900000.0,1.0,30.0,2020
2.0,4.0,4.0,4900000.0,1.0,27.9,1974
2.0,2.5,2.0,4900000.0,1.0,40.0,2008
2.0,4.4,13.0,4900000.0,1.0,46.0,2015
2.0,4.0,15.0,4900000.0,1.0,27.1,2025
2.0,2.5,5.0,4940000.0,1.0,42.0,2015
2.0,4.0,2.0,4900000.0,1.0,32.0,1984
2.0,3.3,3.0,4900000.0,1.0,34.6,2011
2.0,3.9,2.0,4900000.0,1.0,30.6,1959
2.0,4.4,4.0,4900000.0,1.0,40.5,2024
2.0,2.9,6.0,4900000.0,1.0,33.5,2014
2.0,4.0,8.0,4900000.0,1.0,20.9,2013
2.0,2.9,12.0,4900000.0,1.0,37.2,2021
2.0,3.9,2.0,4900000.0,1.0,30.0,1968
2.0,4.0,5.0,4900000.0,1.0,29.1,2022
2.0,2.9,6.0,4900000.0,1.0,37.7,2013
2.0,2.9,8.0,4900000.0,1.0,34.6,2015
2.0,2.9,9.0,4900000.0,1.0,39.7,2021
2.0,2.5,21.0,4900000.0,1.0,35.0,2015
2.0,4.0,24.0,4970000.0,1.0,27.7,2021
2.0,2.9,10.0,4999000.0,1.0,34.1,2013
2.0,3.4,5.0,4950000.0,1.0,42.0,1958
2.0,3.3,16.0,4950000.0,1.0,33.7,2025
2.0,3.9,1.0,4990000.0,1.0,41.7,1993
2.0,2.9,10.0,4950000.0,1.0,41.1,2009
2.0,2.9,1.0,4950000.0,1.0,36.4,2009
2.0,3.3,9.0,4950000.0,1.0,34.0,2017
2.0,3.4,15.0,4999000.0,1.0,29.8,2025
2.0,3.3,3.0,4990000.0,1.0,42.0,2024
2.0,4.2,3.0,4950000.0,1.0,32.0,1963
2.0,3.7,8.0,4950000.0,1.0,35.6,2018
2.0,3.3,6.0,4965000.0,1.0,33.9,2017
2.0,3.3,17.0,4950000.0,1.0,49.0,2015
2.0,2.9,2.0,4960000.0,1.0,38.54,2024
2.0,2.9,11.0,4970000.0,1.0,35.7,2023
2.0,3.3,11.0,4950000.0,1.0,34.5,2014
2.0,2.5,2.0,4999999.0,1.0,39.0,2020
2.0,3.3,2.0,5000000.0,1.0,36.1,2016
2.0,4.2,9.0,5000000.0,1.0,36.4,2012
2.0,2.9,11.0,5000000.0,1.0,38.0,2013
2.0,2.9,7.0,5000000.0,1.0,40.0,2021
2.0,3.4,9.0,5000000.0,1.0,28.9,1984
2.0,3.8,1.0,5000000.0,1.0,31.0,1962
2.0,3.7,7.0,5000000.0,1.0,41.8,2010
2.0,4.0,3.0,5000000.0,1.0,31.8,2022
2.0,2.5,14.0,5000000.0,1.0,30.3,2006
2.0,2.5,7.0,5000000.0,1.0,29.7,1970
2.0,3.4,9.0,5000000.0,1.0,40.0,2000
2.0,3.4,10.0,5000000.0,1.0,27.6,2022
2.0,2.9,17.0,5000000.0,1.0,33.8,2015
2.0,2.9,9.0,5000000.0,1.0,35.3,2024
2.0,2.9,12.0,5000000.0,1.0,35.3,2024
2.0,2.9,3.0,5000000.0,1.0,36.1,2012
2.0,4.4,1.0,5000000.0,1.0,36.7,2022
2.0,2.9,5.0,5000000.0,1.0,48.0,2015
2.0,2.5,9.0,5000000.0,1.0,44.7,2010
2.0,4.0,1.0,5000000.0,1.0,38.0,2006
2.0,3.3,4.0,5000000.0,1.0,35.0,2008
2.0,2.5,2.0,5000000.0,1.0,28.0,2010
2.0,2.9,9.0,5050000.0,1.0,45.8,2007
2.0,3.3,6.0,5090000.0,1.0,33.8,2013
2.0,2.5,9.0,5100000.0,1.0,35.8,2005
2.0,4.2,3.0,5100000.0,1.0,35.0,2013
2.0,4.0,12.0,5100000.0,1.0,28.2,2025
2.0,2.9,7.0,5100000.0,1.0,32.7,2017
2.0,4.0,22.0,5100000.0,1.0,30.31,2025
2.0,2.5,4.0,5100000.0,1.0,37.1,2014
2.0,3.3,7.0,5100000.0,1.0,37.2,2017
2.0,3.3,17.0,5100000.0,1.0,36.6,2019
2.0,3.7,15.0,5115900.0,1.0,42.0,2024
2.0,3.7,7.0,5100000.0,1.0,37.9,1997
2.0,3.3,8.0,5100000.0,1.0,37.5,2010
2.0,3.7,10.0,5100000.0,1.0,40.3,2024
2.0,3.3,15.0,5100000.0,1.0,59.3,2015
2.0,3.4,11.0,5100000.0,1.0,45.3,2014
2.0,3.3,10.0,5100000.0,1.0,37.5,1989
2.0,3.3,4.0,5100000.0,1.0,39.4,2021
2.0,3.7,7.0,5179500.0,1.0,42.7,2025
2.0,4.0,6.0,5150000.0,1.0,30.6,2020
2.0,3.7,2.0,5150000.0,1.0,49.68,2021
2.0,2.5,10.0,5150000.0,1.0,28.99,2026
2.0,3.3,15.0,5150000.0,1.0,41.3,2011
2.0,3.3,8.0,5150000.0,1.0,36.1,2024
2.0,2.9,4.0,5150000.0,1.0,38.0,2015
2.0,2.9,4.0,5150000.0,1.0,36.0,2013
2.0,2.9,9.0,5150000.0,1.0,34.0,2024
2.0,4.4,15.0,5150000.0,1.0,39.9,2013
2.0,2.5,6.0,5200000.0,1.0,36.4,2020
2.0,2.9,1.0,5230000.0,1.0,31.8,2004
2.0,2.5,3.0,5200000.0,1.0,33.0,2013
2.0,3.3,7.0,5200000.0,1.0,36.7,2026
2.0,2.5,6.0,5200000.0,1.0,35.2,1984
2.0,2.5,16.0,5200000.0,1.0,24.0,2017
2.0,4.0,3.0,5200000.0,1.0,35.0,1980
2.0,2.5,1.0,5200000.0,1.0,38.4,2021
2.0,3.8,4.0,5200000.0,1.0,37.3,1982
2.0,2.9,2.0,5200000.0,1.0,42.8,2015
2.0,3.7,7.0,5200000.0,1.0,35.6,2025
2.0,3.4,9.0,5200000.0,1.0,32.2,2012
2.0,3.7,11.0,5200000.0,1.0,40.2,2023
2.0,4.0,2.0,5200000.0,1.0,31.0,1963
2.0,3.7,5.0,5290000.0,1.0,44.0,2016
2.0,2.9,4.0,5290000.0,1.0,51.2,2016
2.0,2.5,18.0,5250000.0,1.0,40.2,2012
2.0,2.5,13.0,5270000.0,1.0,46.0,2016
2.0,3.4,2.0,5250000.0,1.0,42.7,2019
2.0,2.5,4.0,5250000.0,1.0,40.4,2020
2.0,4.0,14.0,5300000.0,1.0,28.0,2013
2.0,2.9,4.0,5300000.0,1.0,28.4,2026
2.0,2.5,9.0,5300000.0,1.0,32.7,2026
2.0,3.3,7.0,5300000.0,1.0,37.8,2023
2.0,3.7,8.0,5300000.0,1.0,36.0,2009
2.0,2.5,8.0,5300000.0,1.0,57.0,2010
2.0,3.4,4.0,5300000.0,1.0,32.0,2025
2.0,3.3,9.0,5300000.0,1.0,36.1,2024
2.0,4.0,17.0,5300000.0,1.0,29.0,2023
2.0,2.9,6.0,5300000.0,1.0,43.1,2024
2.0,2.9,9.0,5300000.0,1.0,34.8,2024
2.0,2.5,19.0,5300000.0,1.0,40.3,2014
2.0,2.9,6.0,5300000.0,1.0,38.3,2015
2.0,2.5,7.0,5300000.0,1.0,61.4,2020
2.0,4.0,4.0,5300000.0,1.0,29.0,2022
2.0,3.3,6.0,5300000.0,1.0,41.5,2022
2.0,2.5,1.0,5350000.0,1.0,36.2,2007
2.0,4.0,8.0,5390000.0,1.0,32.5,1997
2.0,2.5,9.0,5350000.0,1.0,58.5,2020
2.0,3.7,14.0,5350000.0,1.0,41.3,2009
2.0,3.3,2.0,5400000.0,1.0,37.2,2016
2.0,4.0,1.0,5444000.0,1.0,38.5,2017
2.0,2.9,17.0,5400000.0,1.0,32.2,2019
2.0,3.8,2.0,5440000.0,1.0,30.3,2007
2.0,2.9,4.0,5400000.0,1.0,33.0,2013
2.0,4.0,3.0,5400000.0,1.0,31.7,2022
2.0,3.3,7.0,5400000.0,1.0,38.0,2025
2.0,4.0,1.0,5450000.0,1.0,39.1,2022
2.0,2.5,22.0,5499000.0,1.0,32.5,2015
2.0,2.5,10.0,5480000.0,1.0,36.89,2026
2.0,3.7,6.0,5490000.0,1.0,47.9,2010
2.0,4.4,25.0,5499000.0,1.0,40.0,2013
2.0,3.3,16.0,5450000.0,1.0,38.4,2022
2.0,2.9,3.0,5490000.0,1.0,34.6,2004
2.0,4.4,2.0,5500000.0,1.0,37.0,2013
2.0,3.4,3.0,5500000.0,1.0,42.3,2024
2.0,2.5,9.0,5500000.0,1.0,26.6,2021
2.0,3.4,13.0,5500000.0,1.0,37.5,2024
2.0,3.3,13.0,5500000.0,1.0,36.6,2022
2.0,2.5,1.0,5500000.0,1.0,34.5,2018
2.0,4.0,3.0,5500000.0,1.0,31.6,1976
2.0,2.5,3.0,5500000.0,1.0,37.2,2014
2.0,3.3,11.0,5500000.0,1.0,40.0,2022
2.0,3.3,11.0,5590000.0,1.0,36.7,2017
2.0,3.3,6.0,5500000.0,1.0,33.2,2017
2.0,2.5,2.0,5500000.0,1.0,38.8,2021
2.0,3.3,5.0,5500000.0,1.0,43.4,2011
2.0,3.7,16.0,5500000.0,1.0,43.0,2020
2.0,2.5,4.0,5500000.0,1.0,38.0,2019
2.0,3.3,10.0,5500000.0,1.0,39.1,2019
2.0,4.2,6.0,5500000.0,1.0,35.0,1969
2.0,2.9,4.0,5500000.0,1.0,36.0,2015
2.0,4.4,2.0,5500000.0,1.0,39.4,2025
2.0,2.9,2.0,5500000.0,1.0,39.7,2009
2.0,2.9,16.0,5500000.0,1.0,32.5,2015
2.0,2.5,6.0,5500000.0,1.0,40.6,2020
2.0,3.7,5.0,5500000.0,1.0,41.5,2015
2.0,3.7,1.0,5500000.0,1.0,58.7,2017
2.0,2.9,10.0,5500000.0,1.0,39.8,2026
2.0,3.7,23.0,5600000.0,1.0,29.3,2017
2.0,3.4,3.0,5600000.0,1.0,33.9,2004
2.0,4.2,1.0,5600000.0,1.0,38.6,1993
2.0,3.3,16.0,5600000.0,1.0,37.0,2017
2.0,3.4,2.0,5600000.0,1.0,35.7,2020
2.0,3.4,17.0,5600000.0,1.0,39.3,2019
2.0,3.9,4.0,5600000.0,1.0,33.0,1975
2.0,2.9,14.0,5600000.0,1.0,45.8,2018
2.0,4.2,11.0,5600000.0,1.0,47.3,2013
2.0,3.8,5.0,5650000.0,1.0,35.0,1986
2.0,3.8,3.0,5650000.0,1.0,31.0,1967
2.0,4.4,6.0,5690000.0,1.0,38.4,2020
2.0,3.4,11.0,5699000.0,1.0,31.1,2019
2.0,3.4,15.0,5690000.0,1.0,36.3,2015
2.0,4.0,3.0,5650000.0,1.0,35.2,2021
2.0,4.0,9.0,5650000.0,1.0,49.0,2015
2.0,2.5,6.0,5675000.0,1.0,40.67,2026
2.0,4.4,16.0,5650000.0,1.0,37.3,2021
2.0,2.5,5.0,5700000.0,1.0,30.0,2021
2.0,3.4,3.0,5700000.0,1.0,42.46,2022
2.0,2.5,1.0,5700000.0,1.0,44.0,2005
2.0,3.3,17.0,5700000.0,1.0,36.7,2019
2.0,2.5,19.0,5700000.0,1.0,48.1,2014
2.0,2.9,4.0,5700000.0,1.0,35.4,2015
2.0,4.4,8.0,5700000.0,1.0,35.8,2017
2.0,3.3,12.0,5700000.0,1.0,36.6,2021
2.0,2.5,3.0,5700000.0,1.0,31.2,1991
2.0,3.7,3.0,5700000.0,1.0,31.1,2017
2.0,2.5,1.0,5750000.0,1.0,41.8,2020
2.0,4.0,7.0,5750000.0,1.0,26.2,2024
2.0,4.2,1.0,5790000.0,1.0,30.9,1962
2.0,4.2,7.0,5800000.0,1.0,35.2,1979
2.0,2.5,3.0,5800000.0,1.0,27.0,2020
2.0,3.7,14.0,5800000.0,1.0,44.8,2019
2.0,4.4,17.0,5800000.0,1.0,40.7,2012
2.0,3.7,2.0,5800000.0,1.0,37.4,2021
2.0,3.3,11.0,5800000.0,1.0,27.7,2024
2.0,3.3,13.0,5800000.0,1.0,39.0,2017
2.0,4.0,3.0,5800000.0,1.0,35.8,1932
2.0,3.9,2.0,5800000.0,1.0,32.1,1960
2.0,2.5,9.0,5800000.0,1.0,29.98,2020
2.0,3.4,18.0,5800000.0,1.0,37.7,2019
2.0,2.5,9.0,5800000.0,1.0,40.0,2020
2.0,2.9,5.0,5800000.0,1.0,60.2,2020
2.0,3.4,9.0,5890000.0,1.0,29.11,2025
2.0,2.9,23.0,5850000.0,1.0,43.0,2025
2.0,3.7,8.0,5850000.0,1.0,41.6,2025
2.0,3.4,3.0,5950000.0,1.0,37.3,2017
2.0,2.5,1.0,5900000.0,1.0,35.1,2020
2.0,2.5,18.0,5900000.0,1.0,34.0,2025
2.0,2.9,8.0,5990000.0,1.0,36.8,2008
2.0,3.8,9.0,5999000.0,1.0,27.7,2014
2.0,2.5,8.0,5900000.0,1.0,24.3,2020
2.0,3.4,7.0,5900000.0,1.0,39.3,2010
2.0,2.5,8.0,5950000.0,1.0,37.5,2003
2.0,3.8,10.0,5900000.0,1.0,33.3,1994
2.0,2.5,4.0,5900000.0,1.0,27.3,2019
2.0,2.5,17.0,5950000.0,1.0,42.0,2017
2.0,3.7,12.0,5900000.0,1.0,45.0,2021
2.0,2.9,6.0,5950000.0,1.0,35.8,2014
2.0,3.3,4.0,5900000.0,1.0,36.9,2025
2.0,3.3,8.0,5900000.0,1.0,38.6,2017
2.0,4.2,3.0,6000000.0,1.0,32.2,1994
2.0,4.2,1.0,6000000.0,1.0,37.9,1994
2.0,2.5,4.0,6000000.0,1.0,42.0,2020
2.0,2.5,24.0,6000000.0,1.0,38.0,2020
2.0,4.2,13.0,6000000.0,1.0,48.3,2026
2.0,4.0,10.0,6000000.0,1.0,39.8,2011
2.0,2.9,6.0,6000000.0,1.0,44.2,2014
2.0,2.9,11.0,6000000.0,1.0,35.2,2025
2.0,4.2,2.0,6000000.0,1.0,23.8,2023
2.0,3.3,8.0,6000000.0,1.0,32.9,2017
2.0,2.5,5.0,6000000.0,1.0,40.0,2020
2.0,3.3,2.0,6000000.0,1.0,41.4,2025
2.0,4.0,9.0,6000000.0,1.0,37.0,2018
2.0,3.8,1.0,6000000.0,1.0,35.6,2007
2.0,4.4,6.0,6099000.0,1.0,38.7,2017
2.0,3.4,18.0,6080000.0,1.0,33.75,2025
2.0,2.9,3.0,6100000.0,1.0,37.2,2015
2.0,2.9,4.0,6100000.0,1.0,38.5,2014
2.0,3.3,6.0,6100000.0,1.0,48.8,2024
2.0,3.7,15.0,6100000.0,1.0,47.7,2017
